City,HouseName,District,TotalPrice,Price,Floor,Square,ConstructionTime,Bedrooms,LivingRooms,Kitchens,Bathrooms,Type,Structure,Renovation,Elevator,Subway,TradeTime,DaysonMarket,Followers,Lng,Lat
Beijing, ,7,3070000.0,51167.0,Low,60.0,2011,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,136,10,116.425063,40.044097
Beijing, ,10,25100000.0,61275.0,High,409.63,2002,6.0,6.0,1,3,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,100,33,116.348282,39.892777
Beijing, ,7,2720000.0,44796.0,High,60.72,1984,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,109,87,116.477171,39.994969
Beijing, ,8,3000000.0,63830.0,Low,47.0,2011,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,148,13,116.340959,39.994651
Beijing, ,8,6600000.0,82213.0,Low,80.28,1997,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2017,447,70,116.312131,39.970749
Beijing, ,8,3400000.0,51136.0,Middle,66.49,2002,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,100,21,116.358543,40.017542
Beijing, ,10,5660000.0,67422.0,High,83.95,2005,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,Yes,No,2016,82,70,116.352968,39.882495
Beijing, ,11,2180000.0,24773.0,Low,88.0,,3.0,3.0,1,1,Plate,Steel/Concrete,Other,No,No,2016,69,18,116.59341299999998,39.773674
Beijing, ,8,6300000.0,76877.0,High,81.95,2007,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,154,179,116.288983,39.964722
Beijing, ,1,8900000.0,79821.0,High,111.5,2003,2.0,2.0,1,2,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,72,14,116.438026,39.898854
Beijing, ,7,5300000.0,52963.0,Middle,100.07,2001,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,113,69,116.467182,40.014312
Beijing, ,7,4200000.0,41675.0,Low,100.78,2006,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,95,26,116.508281,39.915816
Beijing, ,7,3750000.0,64257.0,Middle,58.36,2006,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,163,148,116.521988,39.927428000000006
Beijing, ,7,6900000.0,60788.0,Middle,113.51,2008,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,81,42,116.418802,40.010659
Beijing, ,7,13600000.0,60580.0,Middle,224.5,2004,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,Rough,Yes,Yes,2016,140,21,116.466657,39.932391
Beijing, ,10,7120000.0,89224.0,High,79.8,1991,3.0,3.0,1,1,Tower,Mixed,HardCover,Yes,No,2016,102,100,116.384092,39.96456
Beijing, ,8,4170000.0,67259.0,High,62.0,1993,2.0,2.0,1,1,Plate,Mixed,HardCover,No,No,2016,80,56,116.371677,40.002169
Beijing, ,10,7850000.0,97395.0,Middle,80.6,1992,3.0,3.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,83,10,116.393805,39.973724
Beijing, ,7,3860000.0,62108.0,Low,62.15,1988,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,89,20,116.390657,39.991903
Beijing, ,10,3500000.0,66188.0,High,52.88,2004,1.0,1.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,104,72,116.344985,39.891739
Beijing, ,7,3150000.0,40862.0,High,77.09,1999,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,No,2016,93,60,116.433365,40.048629
Beijing, ,6,2580000.0,32842.0,Middle,78.56,1998,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,142,63,116.40635,40.052459000000006
Beijing, ,11,3650000.0,40742.0,Middle,89.59,2010,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,No,2016,107,22,116.671332,39.875677
Beijing, ,6,1760000.0,23672.0,Middle,74.35,1998,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,79,40,116.249496,40.221791
Beijing, ,7,4800000.0,49741.0,High,96.5,2006,2.0,2.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,76,19,116.518854,39.939588
Beijing, ,10,9350000.0,104470.0,Low,89.5,1960,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,No,2016,126,51,116.34363,39.926024
Beijing, ,8,4220000.0,84876.0,Low,49.72,1992,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,Yes,No,2016,103,34,116.306901,39.95663
Beijing, ,1,4500000.0,48388.0,High,93.0,2009,1.0,1.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,121,25,116.453086,39.898397
Beijing, ,7,10560000.0,59326.0,Middle,178.0,2011,3.0,3.0,1,2,Tower,Steel/Concrete,Other,No,No,2016,72,9,116.5038376,39.9307251
Beijing, ,7,3700000.0,56906.0,Middle,65.02,1984,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,81,5,116.463494,39.955288
Beijing, ,7,2300000.0,31157.0,Middle,73.82,2009,2.0,2.0,1,1,Tower,Steel/Concrete,Other,Yes,Yes,2016,73,128,116.457526,39.8764
Beijing, ,7,2990000.0,46815.0,Middle,64.04,2005,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,128,19,116.530553,39.921425
Beijing, ,7,1680000.0,27728.0,Middle,60.59,2007,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,No,2016,81,44,116.414421,40.053513
Beijing, ,1,6420000.0,55677.0,Middle,115.31,2002,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,128,47,116.419009,39.87095
Beijing, ,4,2380000.0,35083.0,Middle,67.84,2010,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,No,2016,125,21,116.350111,39.79763300000001
Beijing, ,4,2490000.0,29612.0,Middle,84.09,2014,2.0,2.0,1,1,Plate,Steel/Concrete,Other,Yes,Yes,2016,77,12,116.328109,39.676703
Beijing, ,7,1480000.0,38402.0,Low,38.54,2003,1.0,1.0,1,1,Plate,Steel/Concrete,Simplicity,Yes,Yes,2016,91,197,116.566103,39.92841
Beijing, ,8,3130000.0,46578.0,High,67.2,2003,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,70,39,116.35751299999998,40.0711
Beijing, ,7,2620000.0,48717.0,Middle,53.78,1986,2.0,2.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,92,44,116.505017,39.928801
Beijing, ,7,2520000.0,38562.0,Middle,65.35,1982,2.0,2.0,1,1,Plate,Brick/Concrete,Simplicity,No,Yes,2016,131,47,116.509699,39.937474
Beijing, ,7,8600000.0,50553.0,Low,170.12,2008,3.0,3.0,1,2,Plate,Steel/Concrete,HardCover,Yes,No,2016,78,15,116.511963,39.918936
Beijing, ,7,3280000.0,49266.0,Low,66.68,1999,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,147,45,116.482231,40.009521
Beijing, ,1,4930000.0,85000.0,Middle,58.0,1993,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,210,223,116.434144,39.892211
Beijing, ,10,5100000.0,88419.0,High,57.68,1996,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,248,78,116.377179,39.88737
Beijing, ,10,6830000.0,103173.0,Middle,66.2,1990,2.0,2.0,1,1,Plate,Mixed,HardCover,No,No,2016,137,70,116.3821,39.960535
Beijing, ,8,5100000.0,71230.0,Middle,71.6,1994,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,77,66,116.371677,40.002169
Beijing, ,7,1170000.0,34042.0,High,34.37,2007,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,170,101,116.414421,40.053513
Beijing, ,6,3750000.0,28931.0,Low,129.62,2008,3.0,3.0,1,2,Plate,Mixed,HardCover,No,No,2016,72,40,116.322609,40.089206
Beijing, ,11,2090000.0,23249.0,Low,89.9,,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,No,2016,82,29,116.63734,39.88191
Beijing, ,7,6180000.0,68858.0,Middle,89.75,1997,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2017,314,198,116.47773,40.002156
Beijing, ,8,3580000.0,62186.0,Low,57.57,2002,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,113,36,116.325617,40.049466
Beijing, ,7,3260000.0,43060.0,Middle,75.71,2004,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,108,32,116.509581,39.966366
Beijing, ,8,5300000.0,70667.0,High,75.0,1998,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,143,42,116.298736,39.934527
Beijing, ,4,3830000.0,22256.0,Middle,172.09,2011,3.0,3.0,1,2,Plate,Steel/Concrete,HardCover,Yes,No,2016,135,35,116.317097,39.632299
Beijing, ,10,4850000.0,83191.0,Middle,58.3,1984,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,95,24,116.380764,39.949009
Beijing, ,10,4940000.0,100407.0,High,49.2,1974,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,148,73,116.394288,39.972468
Beijing, ,7,3900000.0,40311.0,Low,96.75,2008,1.0,1.0,1,1,Plate,Steel/Concrete,HardCover,No,Yes,2016,89,7,116.5038376,39.9307251
Beijing, ,6,3310000.0,32517.0,High,102.0,2000,2.0,2.0,1,1,Plate,Mixed,HardCover,No,No,2016,117,38,116.331446,40.085293
Beijing, ,7,4100000.0,53722.0,High,76.32,1988,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,136,106,116.442526,39.972399
Beijing, ,11,2550000.0,38790.0,Middle,65.74,2002,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,92,20,116.695911,39.894711
Beijing, ,7,3000000.0,33066.0,High,90.73,2003,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,118,27,116.475407,39.852043
Beijing, ,5,1680000.0,16048.0,Low,105.0,2001,1.0,1.0,1,1,Plate,Mixed,Other,No,Yes,2016,170,33,116.157467,39.730412
Beijing, ,6,1700000.0,31354.0,Middle,54.22,1989,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,No,2016,131,41,116.254113,40.220461
Beijing, ,8,3650000.0,67581.0,High,54.01,1990,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,171,129,116.333303,39.97473400000001
Beijing, ,6,2950000.0,24687.0,High,119.5,1998,3.0,3.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,92,75,116.415343,40.075533
Beijing, ,10,6300000.0,77330.0,Middle,81.47,1987,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,No,2016,111,53,116.368551,39.877286
Beijing, ,13,5260000.0,54844.0,Low,96.0,2010,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Other,Yes,No,2016,70,8,116.545553,40.103666
Beijing, ,7,4200000.0,47192.0,High,89.0,2007,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,78,61,116.521774,39.94004
Beijing, ,5,2080000.0,27734.0,Low,75.0,2014,2.0,2.0,1,1,Plate,Steel/Concrete,Rough,Yes,No,2016,113,27,116.194945,39.777521
Beijing, ,7,4400000.0,43286.0,High,101.65,2006,3.0,3.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,93,8,116.511679,39.923959
Beijing, ,10,2830000.0,74162.0,High,38.16,2006,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,134,99,116.343245,39.900529
Beijing, ,8,3400000.0,59441.0,Low,57.2,1993,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,74,59,116.298736,39.934527
Beijing, ,5,2790000.0,30901.0,Low,90.29,2015,3.0,3.0,1,1,Plate,Steel/Concrete,Rough,Yes,Yes,2016,78,22,116.221857,39.767955
Beijing, ,11,2500000.0,36717.0,Middle,68.09,2003,1.0,1.0,1,1,Plate,Mixed,Simplicity,No,No,2016,131,35,116.698943,39.942109
Beijing, ,7,2770000.0,35513.0,High,78.0,2009,2.0,2.0,1,1,Plate,Steel/Concrete,Simplicity,Yes,No,2016,143,44,116.572788,39.857682
Beijing, ,8,9800000.0,51309.0,Middle,191.0,2000,2.0,2.0,1,2,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,80,15,116.310177,39.949819
Beijing, ,7,2200000.0,50891.0,Low,43.23,1989,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,77,25,116.470975,39.899341
Beijing, ,9,2200000.0,27649.0,High,79.57,1991,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,No,2016,95,12,116.16293799999998,39.939005
Beijing, ,4,2650000.0,42400.0,Middle,62.5,2014,1.0,1.0,1,1,Plate,Steel/Concrete,Other,Yes,No,2016,110,12,116.347685,39.792197
Beijing, ,8,4380000.0,62572.0,High,70.0,1980,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,141,90,116.308482,39.943704
Beijing, ,12,2870000.0,32419.0,Middle,88.53,2006,3.0,3.0,1,1,Plate,Steel/Concrete,Simplicity,Yes,No,2016,140,19,116.118409,39.937888
Beijing, ,8,2490000.0,50000.0,Middle,49.8,1984,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,72,8,116.356969,40.045057
Beijing, ,4,2600000.0,28755.0,Middle,90.42,1994,3.0,3.0,1,1,Plate,Mixed,Other,No,No,2016,160,61,116.350565,39.733387
Beijing, ,7,1600000.0,25241.0,Middle,63.39,2007,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,98,108,116.414421,40.053513
Beijing, ,11,2300000.0,23259.0,High,98.89,2012,3.0,3.0,1,1,Plate,Steel/Concrete,Rough,Yes,No,2016,82,17,116.543995,39.747293
Beijing, ,7,4980000.0,93963.0,Low,53.0,2011,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,256,55,116.4388,40.054941
Beijing, ,7,2490000.0,41828.0,Middle,59.53,2007,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,72,12,116.422099,40.050196
Beijing, ,6,4580000.0,36643.0,Middle,124.99,2000,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,92,11,116.328035,40.078668
Beijing, ,2,2780000.0,35311.0,Low,78.73,1998,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,80,13,116.386742,39.845373
Beijing, ,2,5000000.0,49505.0,Low,101.0,2010,2.0,2.0,1,2,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,82,10,116.389141,39.850859
Beijing, ,7,6880000.0,51263.0,High,134.21,2001,2.0,2.0,1,2,Plate,Steel/Concrete,Simplicity,Yes,Yes,2016,108,21,116.483888,40.004499
Beijing, ,6,3460000.0,21051.0,Low,164.37,2003,3.0,3.0,1,2,Tower,Mixed,Simplicity,Yes,Yes,2016,97,11,116.416156,40.082585
Beijing, ,7,7780000.0,49073.0,High,158.54,2003,3.0,3.0,1,2,Plate,Steel/Concrete,HardCover,No,No,2016,85,25,116.552177,39.970849
Beijing, ,7,5360000.0,39337.0,Middle,136.26,2003,2.0,2.0,1,2,Tower,Steel/Concrete,Other,Yes,Yes,2016,102,14,116.468749,39.874429
Beijing, ,4,2650000.0,29150.0,High,90.91,2006,2.0,2.0,1,1,Plate,Brick/Concrete,Simplicity,No,No,2016,164,77,116.337956,39.714942
Beijing, ,2,2940000.0,41514.0,High,70.82,2004,1.0,1.0,1,1,Plate,Steel/Concrete,Simplicity,Yes,Yes,2016,109,68,116.359122,39.851219
Beijing, ,7,3300000.0,59024.0,High,55.91,2006,1.0,1.0,1,1,Plate,Steel/Concrete,Simplicity,Yes,Yes,2016,89,12,116.52013,39.936383
Beijing, ,7,5500000.0,61798.0,High,89.0,2008,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,149,45,116.418802,40.010659
Beijing, ,7,5500000.0,35861.0,Low,153.37,2000,3.0,3.0,1,2,Tower,Mixed,HardCover,Yes,No,2016,120,113,116.500498,39.924437
Beijing, ,10,7300000.0,126080.0,Middle,57.9,1992,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,254,124,116.393805,39.973724
Beijing, ,7,1850000.0,39547.0,Low,46.78,1995,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,119,55,116.4712,39.87438
Beijing, ,8,5280000.0,58266.0,High,90.62,2007,2.0,2.0,1,1,Plate,Mixed,HardCover,No,No,2016,83,73,116.379998,40.040559
Beijing, ,10,6500000.0,81526.0,High,79.73,2002,3.0,3.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,143,88,116.38926399999998,39.886874
Beijing, ,6,3780000.0,39151.0,Middle,96.55,2004,2.0,2.0,1,1,Plate,Mixed,Other,Yes,Yes,2016,78,33,116.34663,40.096608
Beijing, ,6,1700000.0,26414.0,Middle,64.36,2002,1.0,1.0,1,1,Plate,Mixed,HardCover,No,No,2016,99,15,116.428411,40.135623
Beijing, ,7,4970000.0,67345.0,High,73.8,1987,3.0,3.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,249,233,116.446534,39.959314
Beijing, ,7,2880000.0,46602.0,High,61.8,1981,2.0,2.0,1,1,Plate,Steel/Concrete,Simplicity,No,Yes,2016,121,35,116.473966,39.93234
Beijing, ,8,4850000.0,83205.0,Middle,58.29,1990,3.0,3.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,113,24,116.343739,39.981113
Beijing, ,1,6500000.0,86333.0,High,75.29,2004,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,196,128,116.428467,39.902511
Beijing, ,4,3650000.0,34046.0,Middle,107.21,2005,3.0,3.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,No,2016,75,51,116.452967,39.818019
Beijing, ,7,13500000.0,80410.0,High,167.89,2008,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,142,55,116.469248,40.012773
Beijing, ,3,5850000.0,36293.0,Middle,161.19,2003,3.0,3.0,1,2,Plate,Mixed,Simplicity,No,No,2016,95,52,116.501794,39.799347
Beijing, ,1,3270000.0,66289.0,Middle,49.33,1992,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,138,67,116.446448,39.948327
Beijing, ,7,14500000.0,78805.0,Low,184.0,2007,3.0,3.0,1,2,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,116,30,116.469248,40.012773
Beijing, ,10,5150000.0,99479.0,Middle,51.77,2003,1.0,1.0,1,1,Plate,Steel/Concrete,HardCover,No,Yes,2016,75,33,116.387037,39.95917
Beijing, ,13,3520000.0,26667.0,Low,132.0,2003,3.0,3.0,1,2,Plate,Mixed,Simplicity,Yes,Yes,2016,98,16,116.560389,40.09493300000001
Beijing, ,10,5130000.0,86002.0,Middle,59.65,1990,2.0,2.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,109,20,116.3813,39.880909
Beijing, ,10,2500000.0,69970.0,Middle,35.73,1983,1.0,1.0,1,1,Plate,Mixed,Simplicity,No,No,2016,161,139,116.354039,39.900277
Beijing, ,6,4300000.0,39804.0,Middle,108.03,2007,2.0,2.0,1,1,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,87,29,116.330198,40.07422800000001
Beijing, ,6,3230000.0,32411.0,High,99.66,2005,2.0,2.0,1,1,Plate,Mixed,HardCover,No,No,2016,108,63,116.354287,40.079237
Beijing, ,3,1700000.0,32693.0,Middle,52.0,2011,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,138,11,116.497474,39.810115
Beijing, ,1,6520000.0,72752.0,Middle,89.62,2003,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,94,117,116.432396,39.95180300000001
Beijing, ,7,3600000.0,62425.0,Low,57.67,1982,2.0,2.0,1,1,Plate,Mixed,Other,No,Yes,2016,88,18,116.39584,39.979426
Beijing, ,10,11830000.0,132033.0,Middle,89.66,2008,2.0,2.0,1,1,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,139,38,116.382621,39.957951
Beijing, ,9,1900000.0,33469.0,High,56.77,1984,3.0,3.0,1,1,Plate,Mixed,Simplicity,No,No,2016,102,7,116.203052,39.921408
Beijing, ,10,5300000.0,67949.0,High,78.0,1985,3.0,3.0,1,1,Plate,Mixed,HardCover,No,No,2016,129,58,116.366335,39.877194
Beijing, ,7,3660000.0,57994.0,High,63.11,1986,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,No,Yes,2016,137,53,116.433129,39.975946
Beijing, ,4,3200000.0,36146.0,Low,88.53,2007,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,124,23,116.341759,39.755588
Beijing, ,6,2630000.0,42208.0,Low,62.5,2014,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Other,Yes,No,2016,102,8,116.315445,40.074203
Beijing, ,10,3670000.0,63971.0,Low,57.37,1986,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,106,56,116.345081,39.889097
Beijing, ,6,4490000.0,32858.0,Middle,136.65,1998,3.0,3.0,1,2,Plate,Steel/Concrete,HardCover,No,No,2016,79,26,116.331742,40.062034
Beijing, ,8,5220000.0,76327.0,Low,68.39,1990,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,169,86,116.304415,39.918055
Beijing, ,10,4030000.0,64193.0,High,62.78,1959,2.0,2.0,1,1,Plate,Mixed,Simplicity,No,Yes,2016,115,46,116.382069,39.885767
Beijing, ,6,3300000.0,33000.0,High,100.0,2006,2.0,2.0,1,2,Plate,Steel/Concrete,Other,Yes,No,2016,135,25,116.318694,40.087485
Beijing, ,5,2380000.0,29383.0,Low,81.0,2012,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,77,17,116.223565,39.76392
Beijing, ,1,8450000.0,52629.0,Low,160.56,1993,3.0,3.0,1,1,Tower,Steel/Concrete,Other,No,Yes,2016,217,30,116.43466,39.913621
Beijing, ,8,13350000.0,57793.0,Middle,231.0,2001,4.0,4.0,1,2,Tower,Steel/Concrete,Other,Yes,Yes,2016,120,18,116.310177,39.949819
Beijing, ,7,4390000.0,47638.0,Middle,92.28,1997,3.0,3.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,No,2016,86,152,116.467922,39.993105
Beijing, ,7,12000000.0,86195.0,Middle,139.22,2007,3.0,3.0,1,2,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2017,280,95,116.471006,40.016871
Beijing, ,7,2160000.0,43743.0,High,49.38,1995,1.0,1.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,122,53,116.520858,39.918846
Beijing, ,1,2220000.0,63739.0,Middle,34.83,1976,1.0,1.0,1,1,Plate,Mixed,Rough,No,No,2016,67,58,116.418605,39.879823
Beijing, ,8,5450000.0,72861.0,Low,74.8,1996,3.0,3.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,157,79,116.352299,40.062427
Beijing, ,7,2290000.0,41344.0,Middle,55.39,1977,2.0,2.0,1,1,Plate,Steel/Concrete,HardCover,No,Yes,2016,74,31,116.495008,39.992417
Beijing, ,1,4420000.0,84805.0,High,52.12,2004,2.0,2.0,1,1,Plate,Steel/Concrete,HardCover,No,Yes,2016,104,89,116.447756,39.896508
Beijing, ,7,3200000.0,43145.0,Middle,74.17,1982,3.0,3.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,114,74,116.454091,39.892604
Beijing, ,7,1720000.0,26875.0,Low,64.0,2007,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,No,2016,112,254,116.414421,40.053513
Beijing, ,7,3300000.0,43703.0,High,75.51,1998,1.0,1.0,1,1,Tower,Steel/Concrete,Other,Yes,Yes,2016,79,26,116.46919,39.992542
Beijing, ,7,4500000.0,52411.0,High,85.86,2001,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,89,99,116.467182,40.014312
Beijing, ,7,6600000.0,42308.0,Low,156.0,2004,3.0,3.0,1,2,Plate,Steel/Concrete,HardCover,Yes,No,2016,131,21,116.572491,39.853078
Beijing, ,7,1500000.0,15927.0,Low,94.18,2007,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,HardCover,No,No,2016,139,93,116.521774,39.94004
Beijing, ,7,13500000.0,60000.0,High,225.0,2002,5.0,5.0,1,2,Plate,Steel/Concrete,Simplicity,Yes,No,2016,90,29,116.476792,39.873063
Beijing, ,7,2310000.0,42076.0,Middle,55.02,1978,2.0,2.0,1,1,Plate,Mixed,Rough,No,Yes,2016,93,45,116.499979,39.96680300000001
Beijing, ,11,3100000.0,35409.0,High,87.55,2004,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,HardCover,Yes,Yes,2016,68,11,116.674125,39.888623
Beijing, ,7,2900000.0,37454.0,High,77.43,2001,2.0,2.0,1,1,Plate,Mixed,HardCover,No,No,2016,79,13,116.540406,39.924731
Beijing, ,1,4880000.0,81320.0,High,60.01,1990,3.0,3.0,1,1,Plate,Mixed,Rough,No,Yes,2016,128,47,116.43343,39.958449
Beijing, ,8,5880000.0,78789.0,Low,74.63,1998,2.0,2.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,100,32,116.312131,39.970749
Beijing, ,7,10230000.0,74002.0,High,138.24,2009,3.0,3.0,1,2,Plate,Steel/Concrete,HardCover,Yes,Yes,2016,66,21,116.491708,40.003156
Beijing, ,6,2880000.0,20870.0,High,138.0,1999,3.0,3.0,1,2,Plate,Mixed,Other,No,No,2016,122,44,116.40008799999998,40.113401
Beijing, ,7,5150000.0,40552.0,Middle,127.0,2008,1.0,1.0,1,1,Plate & Tower,Steel/Concrete,Other,Yes,Yes,2016,81,17,116.457617,39.891517
Beijing, ,6,5350000.0,34366.0,Low,155.68,2001,3.0,3.0,1,2,Plate,Steel/Concrete,Simplicity,Yes,Yes,2016,203,7,116.41678,40.071013
Beijing, ,10,4450000.0,68779.0,Low,64.7,1995,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Yes,2016,79,84,116.360016,39.939659000000006
Beijing, ,7,2950000.0,32304.0,Low,91.32,1999,2.0,2.0,1,1,Tower,Steel/Concrete,Simplicity,Yes,No,2016,92,24,116.553061,39.923838
Beijing, ,7,3230000.0,43194.0,High,74.78,1996,2.0,2.0,1,1,Plate,Mixed,HardCover,No,Yes,2016,79,162,116.428432,40.044837
Beijing, ,1,15700000.0,66017.0,High,237.82,,3.0,3.0,1,3,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,81,12,116.444857,39.954789
Beijing, ,1,8300000.0,67590.0,Middle,122.8,2013,1.0,1.0,1,1,Tower,Steel/Concrete,HardCover,Yes,Yes,2016,152,10,116.425856,39.90406
Beijing, ,11,2130000.0,24424.0,Middle,87.21,,2.0,2.0,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,No,2016,78,38,116.63734,39.88191
